Hour,Thruster_Efficiency,Solar_Array_Temp
777,99.5006923279793,45.31756097165002
778,98.77433698240141,45.363700817126066
779,99.05020200277498,44.7917614482362
780,99.38861544353809,45.44796385930554
781,99.36723615416432,45.501220341933305
782,99.14703383353522,44.82977760166091
783,98.60847387904131,44.85684760374885
784,98.59262609517911,44.12411264903489
785,99.28300901627746,44.84838808999286
786,99.20574317151565,45.284285728519954
787,99.09390078083189,44.617006082280334
788,99.19970076082136,45.45424926918506
789,99.2674923222605,44.676706659221175
790,99.75420510789507,45.13080423781374
791,99.3320828640769,45.17032608807146
792,98.99747558056183,44.63326477582672
793,98.86294152997549,44.849722387724604
794,99.28330152666076,44.94792343154649
795,98.58162755276216,44.902509281444125
796,99.01432774664381,44.14508103404101
797,97.59945468910365,45.22291621192279
798,98.79835087149877,43.85617574418188
799,99.00595470278529,43.81693151038663
800,98.74112610931242,44.95464375086919
801,99.24479765517843,45.245166605626025
802,98.87694692286871,46.55536225029718
803,99.58598627565551,45.12077886972328
804,99.32474076680248,44.468949711673275
805,99.318219562848,44.89567421229433
806,98.96298844091686,44.773760120878784
807,98.05831622174827,45.36051184339149
808,98.64128140092824,44.96528303304786
809,99.67329400243692,45.601630155240315
810,99.23615314747072,44.79958526828486
811,99.75271110640118,44.526582640078146
812,98.89397147763107,44.76025945017862
813,98.86810729979142,44.5556689859144
814,98.15985726447616,44.86786494806897
815,98.86742531626221,44.91512245407516
816,99.40000126793585,45.83906165599169
817,98.60634821564163,44.4874220164501
818,99.17124073775778,44.31004722518791
819,98.191068161316,45.318573154157264
820,98.23573881486345,44.62773090598393
821,98.49854404454051,45.70031364829949
822,98.69771480073771,45.16739306277525
823,99.66433250511294,44.62945114172405
824,99.18092175822832,44.59841712633477
825,99.88121762881026,45.07954631399132
826,99.77862171827883,45.02844590561572
827,98.20036373387549,45.30085601681921
828,99.34776469166012,44.13612302734389
829,98.93278333902302,45.22129023214382
830,99.78460480646923,46.208411087822185
831,99.26289949865298,44.81663186488374
832,98.56948495202451,45.36419072375829
833,98.36816997490105,44.650856172972
834,100.11637254450683,44.44061780756256
835,99.03129932741523,44.42735257130285
836,99.20558499735807,45.953574547639526
837,99.31084987921902,44.20544090023837
838,99.06794720050907,44.569146078512226
839,99.03350393622128,45.0236979391905
840,99.91518194846147,45.455637782838934
841,99.36494573005139,45.421233713818964
842,98.95117440135826,44.593668751838365
843,99.21085385350437,44.78281620928396
844,99.87610711986571,45.51768442120859
845,99.00553986136757,45.904747537157505
846,98.4394212511519,45.480213366708384
847,99.26198401313677,44.4657563401043
848,98.83205618209776,45.904575664565
849,98.97411750554049,44.888334310667005
850,98.97303701865724,45.71019786049375
851,99.77202841478228,45.16274564050041
852,98.70712157487901,45.38942783441026
853,99.1350688239743,45.429378799404596
854,99.46332144971633,45.40811185618741
855,98.84712724549797,46.19460840349595
856,99.57005390723452,45.08235222142453
857,99.46526195573242,45.48623471071285
858,98.64456505209068,44.53409200836054
859,99.89536309064606,45.297013537573775
860,99.03653521897277,44.15976315008558
861,98.53250840799258,46.21357468533684
862,98.4147719308594,45.178638704227744
863,99.3633214592369,45.20691043085513
864,98.96351643302175,44.98257242906902
865,97.84277293128561,44.068340378380256
866,99.33383586771248,45.552966624937675
867,99.69287968753547,45.27263605058148
868,99.26008991123797,44.85841129362245
869,98.370665336646,44.716278962538574
870,99.080641793731,44.8727596143724
871,99.05391237593356,45.67866842673094
872,98.68714955209397,45.84109844851005
873,98.58638581278409,45.76496350990015
874,99.43013339407204,44.867123074526
875,98.62503033262682,44.127167726335806
876,99.02578392850384,44.43052478340605
877,98.65869316228745,45.282584080386684
878,99.95785013153576,45.512968652664526
879,99.66292460435282,45.1693964011235
880,98.61802819681155,45.158872549288546
881,98.89612506885938,46.37869964102834
882,99.06361519954189,45.88860378172577
883,98.87346116370962,45.48665573337889
884,99.2753882650848,44.55912778716722
885,98.14402231199941,44.80166765290909
886,99.56608376581674,45.21903115952371
887,99.16053883835677,45.679265156314074
888,98.67039043262524,45.50022818608732
889,98.80935639578578,45.36026298514644
890,99.231515397701,44.64525621858538
891,98.42977468904493,44.86426985944065
892,98.81812584469778,44.69019931458249
893,98.49963778870807,45.532763923424326
894,99.73430001429168,44.542757296696884
895,99.0377010079331,45.38912304270287
896,99.03873287413613,46.11943076279881
897,98.71765767699583,44.682830496315006
898,99.04894848173501,45.23486851337303
899,99.41578560931906,45.946580291158
900,98.41475002630395,45.85585463044068
901,98.7191535952418,44.74971821487276
902,99.340198430337,44.73951144180481
903,98.31178003036075,45.27918279075511
904,99.12424790824983,44.62165483841298
905,98.54900389233623,45.309138657700636
906,98.99301775630494,45.54882515381768
907,98.39758397052306,45.64899604407051
908,99.10602121891165,45.31120605361763
909,98.79363701964016,44.886678428461146
910,99.10531101669477,45.20761226137935
911,98.26059056231345,44.56866045747381
912,99.74449143251947,45.39218616697825
913,99.4511744158301,44.391702525551736
914,98.12555047630198,45.469327905846555
915,99.63257020141138,45.116844003474306
916,99.36112653715067,45.309226085855784
917,98.93884311726035,44.7556825886655
918,98.90392244887308,45.21820615981989
919,98.99407767685751,45.237478116203654
920,99.33351608058301,44.85749813387284
921,98.54047192999315,44.581568202102495
922,99.77065019292525,44.250481218318725
923,98.88200752879766,45.889323436739545
924,98.5094776791392,44.898703785255854
925,100.16452885899841,45.01698611290631
926,98.6713503796427,45.37040650387339
927,98.63256748282126,44.99927763733549
928,99.17125587131741,45.748544405353115
929,99.52083633157109,44.784904251795155
930,99.08113219927795,44.98330286749966
931,99.88282963382686,44.33001405518669
932,99.9040505753626,44.32433249301313
933,98.7884477288068,44.91163328336989
934,99.00569634566615,44.91458582976964
935,97.92001737684298,45.55018261691804
936,99.366751768636,45.0915027312416
937,98.73285951285024,44.83537608113018
938,99.91635298496338,44.95875249519904
939,98.58590650987901,44.77661430575526
940,99.49727905397397,45.0127301165814
941,99.11055342165557,45.221748976330794
942,99.58896043311182,44.712463460006695
943,99.50352063629943,44.73471204376012
944,98.71297689390552,44.775234252660205
945,98.81153738172796,45.098910011537335
946,98.70648772160061,44.61933430400402
947,99.258547018658,46.0621251778633
948,98.87273428691311,44.427758813064656
949,99.9534007904763,44.32515609422366
950,98.47128777333361,45.87660103888316
951,100.14846702851519,45.526221798456916
952,99.41712982144288,45.42619503099926
953,98.82449131093576,43.887173027314496
954,99.26338579578925,45.58734656771998
955,98.51298985706673,44.872743275705865
956,99.42043308952732,45.03640369625392
957,98.28514557526634,44.09136247308509
958,99.10708468901194,45.391797084529074
959,99.08898686877649,45.3751080312788
960,98.86611443481864,45.565585783953914
961,99.08130242461779,45.83545982883158
962,98.68346955058308,44.757530075850504
963,99.05253284806268,45.04866747860588
964,99.57619881181047,45.59044928078701
965,99.95991181267617,44.94014594135079
966,97.8781280883219,44.616936679829344
967,99.10773281148752,44.571331587505064
968,99.6987443045013,44.73368546573181
969,98.8528485955132,44.709037641119075
970,99.21187968416258,44.938171529498284
971,99.4094761590409,44.6830282718729
972,98.70163092418876,44.65135207945493
973,99.01067616629949,45.76199492703495
974,99.43445818973301,44.91633509597367
975,99.59514181505453,45.21838774697122
976,98.72749662545934,45.710309970572105
977,99.34252382543423,44.65041895392144
978,98.55087867662404,44.90986772784972
979,99.39485413975333,45.41882576669994
980,99.44263524685783,44.83920335215212
981,99.5757997259342,45.63790555413129
982,99.29765393653825,45.50851929427553
983,99.34331764628438,44.97395450965692
984,99.45516200117392,46.09984219753162
985,98.40800503084006,44.75325147177618
986,98.8206514460518,44.854057255818844
987,99.09719589330659,45.28761930253912
988,99.49431698617164,45.23915978440732
989,99.7441061794097,45.61575475973284
990,99.02716531687967,44.76043011052358
991,98.31196939410145,44.30416177802147
992,98.6550625556506,45.185826977274765
993,99.54353208946605,44.53106138505979
994,98.55096826625199,44.05139266117195
995,98.71874678824581,44.61630582618206
996,99.17088177399303,45.715911150148855
997,99.53064146099625,45.37532195525958
998,98.26873409187284,44.80249343498847
999,99.20415802158435,45.49289094151367
1000,99.17278649489953,45.08924809409157
1001,99.08935662478822,44.40948288948509
1002,99.44844559797501,44.40898637111752
1003,98.853740411633,45.71450000648342
1004,99.10860011785722,45.11869317142061
1005,99.93231091038173,45.261839840777945
1006,98.96986462062237,44.54758153301505
1007,99.09663175827457,44.61762941253831
1008,99.92168337579237,45.40043127911027
1009,98.58406669152825,45.055293190140816
1010,99.18555161638727,45.80581084914328
1011,98.58049500459012,44.94366426836035
1012,97.46277107943229,45.2422672684595
1013,98.87321560546675,45.153772607282086
1014,99.1310295698834,45.91223760042273
1015,98.88830256281281,45.04873315763276
1016,98.83763016643012,45.72981107066486
1017,98.60065144995104,44.71195435705588
1018,98.30527906030886,44.77812782889609
1019,99.5036954476199,44.9104869244792
1020,99.16873911492738,45.16675901941119
1021,99.05218766882301,44.60582976447101
1022,98.67170194803262,44.37581065574407
1023,98.79513997983906,45.27164486353582
1024,99.76249044261029,45.01185855976741
1025,98.5022786453459,45.29329046625982
1026,98.86386620411014,45.148597302248135
1027,99.46050554860544,44.85733065825412
1028,99.42596480385343,44.70073593533546
1029,98.9507000654079,45.65483883780014
1030,98.997936721916,45.01836054496274
1031,98.33161797686537,44.718525496383805
1032,99.00191473219857,45.26535914288998
1033,99.29944444484465,45.59359565650285
1034,99.14635914826141,44.36164869029721
1035,98.49968995208283,45.447192249811884
1036,98.79596607756362,44.65147751909724
1037,99.06461371065436,44.6973277868594
1038,98.23147103986561,44.90557814550608
1039,99.18712616882927,44.917317260021484
1040,99.48090902001756,45.94824687703414
1041,99.4699422243786,44.52327739485058
1042,98.98634091617508,45.06456643071641
1043,98.45222315421124,45.340011478181054
1044,99.76546272771839,44.7746113384381
1045,98.78963139329612,44.465033233869846
1046,99.38184051762349,45.04253088476712
1047,98.5537387261276,45.0434892871669
1048,98.83358845962795,45.17419029488459
1049,98.4607429938757,45.45729208407785
1050,98.0122065334105,45.74684045779875
1051,98.92921258755442,45.757451733988496
1052,98.76885602738638,44.92655464455789
1053,98.88493149059684,44.698390691332406
1054,98.65527776012091,45.6829015938816
1055,98.92412241086728,45.445687251196816
1056,99.02141391133841,44.99911430666313
1057,98.61900172370837,45.441034025620745
1058,99.02981942010624,44.844031890901014
1059,98.908742370854,44.59139607611519
1060,98.61403218248711,45.32036021587666
1061,98.86057449277237,44.35053310773534
1062,98.43472856847178,44.4169033258571
1063,98.76851016358269,46.12185958466862
1064,98.36059256013618,44.307644930951426
1065,99.68246001352499,44.961497123099555
1066,99.26975659725,45.40500643378779
1067,99.06186481925553,44.24485251144931
1068,98.73001612605793,45.05649683758101
1069,99.29155072337711,44.7918057230957
1070,99.12806596051044,45.087787091727236
1071,99.09423341679435,45.84015036499981
1072,99.25690388404513,44.150153418745994
1073,98.97621600130911,44.53905228527975
1074,99.44113347191384,45.681026472043435
1075,98.65536560041004,44.93589059425999
1076,99.95949371270476,46.61847828954166
1077,99.17088744199,44.98100445383624
1078,99.10206610770283,44.52016157304728
1079,98.46053177865282,43.99146251219298
1080,99.15081660948356,45.3874754080932
1081,99.09624736033837,44.243999821360894
1082,98.74459159117022,45.274220100422596
1083,99.04019618462465,45.35402460380472
1084,98.31016464755606,44.89585996202907
1085,99.33977097705748,43.98455699678173
1086,99.05529660402334,45.72611581793495
1087,99.66560270759827,45.39399337621727
1088,98.52282657793023,44.406690028435555
1089,99.93708709721895,44.11535304821996
1090,98.67701363062896,45.535095701977575
1091,99.61616059355997,44.66697362265513
1092,99.03469328215631,44.8108444389877
1093,99.41421663524063,45.226956578085876
1094,99.11372052545322,44.875488229434055
1095,98.91245479453261,45.00317300816982
1096,98.15973612169051,44.1740943586252
1097,98.493033800698,45.02204345381285
1098,99.94911328895309,44.807372451321356
1099,98.93702548586951,44.38505857160833
1100,98.5129996205578,43.02326142665975
1101,99.0701910199125,45.153708651706246
1102,99.8107361482128,44.953388830530464
1103,98.94265126273358,45.609605171808305
1104,98.75179869835175,44.38708405471411
1105,99.25057636384106,45.15737130532349
1106,99.29134120612571,44.55964970195187
1107,99.12525205954975,45.108350664718266
1108,99.10990017887765,44.439711087645634
1109,98.65782279739423,44.82492439651159
1110,98.92503773384242,44.71344313486841
1111,98.33688549587481,45.49805324016333
1112,98.65305587200908,45.07529478989959
1113,98.51581249845661,45.363765865035475
1114,98.92297132850375,45.21165433422343
1115,100.6156089994756,45.569219880469866
1116,99.5511605106208,45.507392192376464
1117,99.8704370370887,45.26424540386333
1118,99.04854926311853,45.7993155410801
1119,99.71434686393876,44.95975616630736
1120,98.68971821291598,45.13162269608091
1121,99.23581372274185,45.443808047099566
1122,98.87997862747233,45.11117713521551
1123,99.15833023983929,45.800786842792945
1124,99.03343533715199,44.72161625972477
1125,98.28003876039399,44.45449367059854
1126,98.50102879269643,44.48284308672519
1127,98.97197571202332,45.64283589327018
1128,99.80393921500242,45.9186309017445
1129,98.6676532939718,44.38193348198173
1130,99.6300751372343,45.06205886440911
1131,98.36632898302852,44.6733750239732
1132,99.62470219546141,44.8542520758791
1133,98.5517060050613,44.80288977714252
1134,98.31246957788615,45.43248754162683
1135,99.66196099864156,45.279422904661644
1136,99.00203933881522,44.878638279978574
1137,98.7481537918802,44.22473764957316
1138,98.23443587439947,44.998356758739774
1139,99.16554913205793,44.89996822222495
1140,99.79547496820105,45.30281180746228
1141,98.42644905212997,44.67016827293011
1142,98.11654983491734,45.8139114161725
1143,98.58295763565768,44.113466403562725
1144,99.01799099714087,45.06190930573781
1145,98.92257916841467,45.14937796219875
1146,100.08229961236125,45.18565333130053
1147,97.98685052015566,45.31760340966412
1148,99.09420466428574,45.08369759542718
1149,99.87616455093735,44.303446668009315
1150,99.9420259666154,45.94929998094416
1151,100.15871985490843,44.70015899680543
1152,98.37452549039482,45.05369094117232
1153,99.03942203855676,46.23986601035448
1154,98.87479842414604,44.465569166706786
1155,98.60893519478192,45.391956240628936
1156,98.96838265244078,45.02839353227051
1157,98.93693883410832,45.183206735308914
1158,99.3870604171425,45.38255683352474
1159,98.23530151893787,44.255662037714714
1160,99.49502676402406,44.790221080006006
1161,99.21065332107999,45.56485666548167
1162,98.19089237643756,44.58145906402911
1163,98.82247378658843,44.71875540700011
1164,98.53792470428462,45.0737206248441
1165,98.89143109419099,45.49667605209085
1166,99.1180151603516,45.66679898559259
1167,99.62838128607343,44.3618102460393
1168,99.52671368661164,44.63332269291497
1169,98.23105095116564,45.196595369952284
1170,99.38476105255326,45.4152800764133
1171,98.07043655190144,45.45814736475943
1172,99.18389344357358,45.46952119423889
1173,98.8724536836879,44.56493724684714
1174,98.8424135917795,44.64784188451905
1175,99.21808888363294,45.48571536602842
1176,98.95338255680153,45.06585005668889
1177,100.17733193610515,44.133485251827935
1178,98.3162477338278,44.95953487766637
1179,98.92736134069501,45.271096882363935
1180,98.83648353309411,45.54640529967116
1181,99.3122655035688,45.470345326650076
1182,99.25954161368624,45.46052550416563
1183,98.98810625876662,46.06439896327066
1184,98.37910601582242,45.26544786064846
1185,99.39694862722227,44.85610962048501
1186,99.30383863503955,44.64441327557083
1187,99.96333286521627,45.112113810381715
1188,98.64277993517297,45.135493191039714
1189,99.62249088152107,44.31623025260641
1190,99.3358499331964,43.23749001950438
1191,98.74534701924466,45.36031316612866
1192,99.40312459597722,44.940473291116795
1193,99.83554712331497,43.65490690374275
1194,100.10636221385796,45.29894916708095
1195,99.16231161886469,44.881017815744165
1196,98.855657146926,44.9961598780194
1197,98.77631166524039,45.56118776312928
1198,99.66248187534664,44.573784642186965
1199,98.7338744855185,45.12885421411883
1200,97.97210890265464,44.96999910842428
1201,98.80756389804569,45.86743716867258
1202,98.67729132804078,45.44637667387032
1203,98.1644745068843,45.66489456683345
1204,99.24522606275112,45.299013966270465
1205,99.19204960863335,45.7359054615961
1206,98.6321050696151,45.597903740402344
1207,99.29798029708897,45.17591548615967
1208,98.42295026829656,45.42304690895828
1209,100.16104544164344,45.724152994342994
1210,98.02019618010941,45.792279698545116
1211,99.06369913404905,44.591084218959
1212,98.53555083660471,45.99171849381123
1213,98.28098489468398,44.84953039379409
1214,98.4801088517694,44.27327244740702
1215,99.10963811402507,45.45660566422655
1216,98.89296324950486,44.45179234689836
1217,99.29930064222727,45.31840802956676
1218,99.61600818047737,44.819886406445946
1219,98.3429614834048,44.806513549668075
1220,99.56371090116295,45.721930812774026
1221,98.76419006964903,44.710652459683224
1222,99.2240880378858,45.896910604077235
1223,98.41282103481511,44.989373430787616
1224,98.33282334902461,45.26045618977394
1225,100.17465722952304,44.85005607766163
1226,99.06483485742112,44.55406411177203
1227,98.1901485850519,45.36626935330432
1228,99.35520738844497,44.45424882147096
1229,98.53274760017239,44.83907199480013
1230,99.0231264879794,44.77556924504538
1231,99.90609368559355,44.78347894696979
1232,98.85272207824339,44.78965281179217
1233,98.75254872843867,45.78017489508807
1234,99.37136499372815,45.59312883083055
1235,98.467338169224,45.30936621323146
1236,98.95145055920837,45.13685793522131
1237,98.42047189127229,45.29584792262782
1238,98.6648432833666,44.529639390156326
1239,98.27778143865993,44.38526176025248
1240,99.61897908081022,44.89453388900461
1241,99.34170990386019,45.06370944489199
1242,99.16669385571579,44.704094652715426
1243,99.23867878916064,44.932883933293276
1244,98.58620523894366,44.672203250087826
1245,98.84663872026628,45.0722413640497
1246,99.48997955551026,45.304256179083126
1247,98.53393011488221,45.10836663032209
1248,98.93537281993581,44.41049810097315
1249,99.49690961435019,45.639576555208365
1250,98.87645010827544,45.59823218199057
1251,99.69784569742897,45.1706959806273
1252,99.17940079157036,45.67185104325019
1253,99.52620334038043,45.80097505550748
1254,97.90253802153823,44.97051672858757
1255,97.98110378010792,45.12033172909309
1256,97.60855270258388,44.85776241446649
1257,98.92112684065363,45.0062059447588
1258,99.60963821242716,44.4283691594377
1259,98.5242901634461,44.65165021909716
1260,100.31361234789183,44.80806535764624
1261,99.82282835051288,44.683482337939154
1262,99.19550348248163,45.06239900248533
1263,99.2502351620933,45.57102668549062
1264,99.20621505371146,45.33064736108319
1265,98.73500556097791,44.86033601469957
1266,99.27726899366496,44.977412226382825
1267,99.08515600300059,46.340024433426244
1268,99.12212869742395,45.20579625049345
1269,99.3547603305748,45.317674994599145
1270,99.99911262565442,44.777256522590285
1271,99.35652184675239,43.70846001875678
1272,98.89077772921719,44.70280082653429
1273,98.56315966200522,44.27721516799429
1274,98.41583264374121,45.55277815230717
1275,99.083432897112,44.51623895693168
1276,98.64587113408949,45.1513887044877
1277,98.81329184779355,45.63352393900469
1278,98.94894469647352,44.69812171552848
1279,99.61759211328567,44.77954133561708
1280,99.27673511459781,45.63327142295603
1281,99.29027541217859,45.972784107795505
1282,98.8286109618899,44.16544524148556
1283,99.10760711722739,44.09400656771422
1284,99.22966382508264,45.35973359739126
1285,98.53791943101055,45.19498708247225
1286,99.1984733174062,45.12974826431946
1287,98.68186999155755,45.08461939745617
1288,99.35206024613319,45.93998739778739
1289,98.81834299376784,44.739000633921705
1290,98.88072717484727,44.88362839532183
1291,99.09176475932054,44.77812195020576
1292,98.72361345892713,45.487078961527914
1293,98.76310108657063,44.68530852446665
1294,99.2682665292839,45.118689321252525
1295,98.55393785703839,44.76087346266134
1296,99.31658323615711,44.911606737367364
1297,98.97915499496251,44.87225485221953
1298,99.33083561066661,45.055666708496126
1299,99.75080605201526,44.496463454458095
1300,98.91921751889015,45.219630284610346
1301,98.85920490270055,46.098916338779375
1302,98.42735258693479,45.04079977865638
1303,99.51620929050634,45.33400813993515
1304,99.670289011288,44.39996126169602
1305,98.70443342430053,45.42901517694232
1306,97.91892330781734,44.688672005478594
1307,99.7557986999035,44.04011273505855
1308,99.0514557592885,44.74407857763397
1309,98.97244892066465,44.852513207013494
1310,98.34848096467965,44.63496154494242
1311,99.2461411710415,44.93143943827254
1312,99.422313846267,44.72987037475914
1313,98.4286220706781,44.97045384800618
1314,99.44363415573049,44.09725538360016
1315,99.13297860288971,44.274334906835264
1316,99.33888481655742,45.62994428899335
1317,99.0311873426574,44.02038479885323
1318,98.47373064507889,44.80462973163871
1319,98.94599631620906,44.94100436206411
1320,98.66813953841081,44.72035890590824
1321,97.96638780878989,45.10614662111477
1322,99.2154143416598,45.41207745905439
1323,98.6454321208656,44.79583611624542
1324,99.71742653418076,45.5522867080989
1325,98.59262033545087,45.16415515786757
1326,99.30151345038063,44.95716818616733
1327,98.82675650211449,46.234222557164365
1328,99.69260093234246,44.94745586693889
1329,98.84417033882465,45.630866875813695
1330,99.65872440448277,44.88147451229078
1331,99.0386052354576,44.54096150025915
1332,98.16376926587411,44.25392508336056
1333,98.31264645917692,44.16044714103862
1334,99.84868813406129,45.31261958736725
1335,99.20630587094863,44.8980008794909
1336,99.08283486295674,44.51814634956968
1337,98.99703560687216,44.72203396016822
1338,99.16966237730043,44.673869902418915
1339,98.60424176573322,44.99088471446229
1340,99.01773914363771,44.67336258141899
1341,98.73664425585629,43.92770736831725
1342,99.21873700106379,45.60661169080247
1343,99.22942187545368,45.08143682914188
1344,99.06822176717051,45.10410342399758
1345,99.00567178493874,45.045816259832534
1346,98.99345616914378,44.56705661149157
1347,99.77721829623715,44.58334132816301
1348,98.90609679309908,45.23406096562015
1349,98.55972815733466,45.753619942579405
1350,98.18627613936523,44.93345416926796
1351,98.75692671619635,44.960561523354606
1352,99.10705608499794,45.20561602144373
1353,99.74139916663987,45.13094457338342
1354,99.34085458323617,45.35058929976148
1355,98.74803246492087,45.02951359206133
1356,99.42397111977489,44.50398983383528
1357,98.04419726998019,44.70638218652494
1358,99.53779893630548,44.39324955691951
1359,99.60144412628749,45.21501502133989
1360,98.70742353393541,44.59383669246974
1361,98.26268623394714,45.02591746405134
1362,98.73838287391673,45.069268200181575
1363,98.86851936181142,44.27513947659481
1364,98.6842323107589,45.95222736532102
1365,98.37622513093196,44.366910772324374
1366,99.367216859615,44.60465924042101
1367,98.67269063759612,45.04513500387338
1368,99.04112152922134,44.6406962012913
1369,98.90477953568168,45.15469840304678
1370,99.49875390675513,44.69846396274414
1371,98.22311080306801,45.34341188291064
1372,97.98219896212727,44.63617131159955
1373,99.36363560774687,45.14470147648472
1374,98.77822422122058,45.29394608289325
1375,99.39331738625438,43.91278620460088
1376,99.11427946217259,45.38924140047994
1377,98.98605995568032,45.185221958844835
1378,98.28994344829172,45.25246779158684
1379,99.66353825335239,44.23666478423528
1380,99.35796209510168,45.101086657980495
1381,99.24972619574154,45.28536817362633
1382,98.83698324017499,44.40568393931368
1383,99.1283144132819,45.50721174921239
1384,99.80132982083552,45.05538006314203
1385,98.41360207143887,44.49534321128958
1386,98.00755717446381,44.673566912088894
1387,97.70978700410978,44.02185626922345
1388,98.7781329327203,44.6065541989744
1389,99.30125959036874,45.52595525340925
1390,98.95219917816755,44.66748616132947
1391,100.38578900284332,44.42384210025294
1392,98.49572296885158,45.30037252373056
1393,98.19504400768099,45.36254142520758
1394,99.78803555701322,45.150696163501024
1395,99.29601520570718,44.299422181117514
1396,98.91560603683206,44.89404508159759
1397,99.4349104233351,45.00703873798648
1398,98.84044566375032,45.46780195178563
1399,98.9199192266048,44.56608161106026
1400,99.57375638429959,45.00557631093034
1401,97.78205734282645,44.788765643366865
1402,98.41878540570968,44.61077401341753
1403,98.52638992951935,45.67663453521737
1404,98.60011907022768,45.26575723817484
1405,98.48884800429323,46.08484758437071
1406,99.31507002795507,45.241919483915844
1407,99.71064916987146,44.90520071924896
1408,98.97351489955257,46.04540602460678
1409,99.95690731422363,45.36193098150508
1410,99.01177601627046,44.76398249397457
1411,98.0668884233394,44.9791503989327
1412,99.04166087463115,44.454031690257764
1413,98.70435570970895,45.27733514244211
1414,99.05415050915335,45.21497103700706
1415,100.2251693344948,45.384373289803804
1416,99.88312865985554,44.76059277901655
1417,98.82550473094241,43.65366680436344
1418,99.45072121727574,44.850900960690325
1419,99.6032092611041,45.29486156472877
1420,98.80659123408105,45.37481437536694
1421,98.89426935326539,44.508935112368746
1422,98.91029690671581,44.77683192418662
1423,98.33229128075315,44.880573591017324
1424,98.8239179112939,44.94260709606812
1425,98.59448612903886,45.301834414312324
1426,99.79377353046863,45.6894505710905
1427,98.82107597170258,45.45121376269335
1428,99.15517892673908,44.96693874039241
1429,98.59684489579581,45.8857868193077
1430,98.12505244067293,44.54330717128367
1431,98.64755889300137,44.04032528948496
1432,99.1648109984789,45.009344029103254
1433,99.05665165250736,44.97923765808471
1434,99.38186457240353,45.215861187562005
1435,99.20428057168266,45.05696608473031
1436,98.01085336826979,45.06021501533143
1437,98.48943268985288,44.551629627184965
1438,98.3893020902269,44.42216088869306
1439,99.4515272327169,45.85340431876455
1440,98.20318320320737,44.65144469634028
1441,99.08768997457724,43.477584530634914
1442,99.19967549196454,44.353753737665585
1443,99.18765482543566,44.7435258485056
1444,98.72215873759626,45.321462296306784
1445,99.4644509887933,44.313922628769745
1446,99.56632139646173,45.08270200177058
1447,99.35835941992117,44.2728063339967
1448,100.11953373356879,45.28110927696692
1449,99.57411981353265,44.24450782626485
1450,98.68403268359762,45.499934640493066
1451,99.3100544381835,45.84894499620408
1452,98.74881656561762,44.82828052363037
1453,98.71992483706703,45.072441812955255
1454,99.72061419659634,44.67410662175662
1455,99.65615310061614,44.62976399909932
1456,99.02087913836566,45.11142455406641
1457,98.90969929062253,44.52561685095492
1458,99.23888566702091,45.03066455030222
1459,98.93818992409182,45.17801970713337
1460,99.1115093984518,44.669996762729
1461,99.0470263510605,45.579686576359634
1462,99.46027143960913,45.06830263493692
1463,99.06845538838762,44.78844587850597
1464,98.37505115915805,45.225929000230046
1465,98.68838893139558,45.25872473220165
1466,99.00059038563354,45.045257471497365
1467,98.46436061163672,44.97162961231637
1468,99.6269347805758,44.24325886312759
1469,99.39235914255376,44.64842458444145
1470,98.25388299311605,44.34317336458991
1471,98.92632186897116,44.887742128548624
1472,97.4919419215461,44.030729018755295
1473,99.50088224587572,45.57619629842875
1474,98.69934961533173,44.604672649552846
1475,99.00257786321643,44.11828684650843
1476,98.19137064927818,45.26278545680398
1477,98.92596177048131,43.608382066344014
1478,99.08104273117453,45.698167633226944
1479,100.01531449819181,44.089244032051525
1480,98.4605114073793,45.292239828849084
1481,98.41059993689551,44.850929993718566
1482,98.07119363540194,44.57915820421734
1483,99.47376473811518,44.77713686062829
1484,99.74469289181728,44.461434823062895
1485,98.8459836539257,44.9813278264089
1486,99.28285533558314,44.91565556155026
1487,98.41187946630458,44.9944590502508
1488,99.0651407332224,44.58243140202872
1489,98.66440332713199,44.31749023151197
1490,98.4141134779958,45.07134713429072
1491,97.64001558281218,44.35666940203306
1492,99.0227837838246,44.87397558820082
1493,98.76215142567125,44.93322271824013
1494,99.88709994556898,44.93350604669687
1495,99.24427940344397,45.04759538449619
1496,99.13925572195244,45.45875975687718
1497,99.06087614641591,44.93436525076755
1498,97.79579794116906,45.62717524072319
1499,99.47552257642641,44.35566364848457
1500,98.24813528276921,45.25643337268211
1501,84.26833538156609,44.91761877908184
1502,84.88651943194958,45.4966559051976
1503,84.78004347547594,44.892237370772975
1504,84.70263566645711,45.80454517166387
1505,84.75474623463312,44.70018470005
1506,84.31035988368576,45.13487284775838
1507,85.30089146777425,45.40489751272145
1508,85.09832090655811,45.07623918479223
1509,85.8679770530178,44.58480678115773
1510,84.98233369209366,44.854914593685315
1511,84.37801043025185,44.56171191782004
1512,85.13829312509341,45.27073564489167
1513,85.12624496169896,45.04445782663695
1514,84.68663555342633,44.920605417780486
1515,85.66798987903665,44.70266702121021
1516,84.75824056769787,44.211240076357804
1517,84.96030070095162,45.3385339351911
1518,84.37414096239141,45.123883900392954
1519,85.46256242428723,44.89044934377506
1520,84.45766277804456,44.80763070451318
1521,84.9789527255931,45.35411818611508
1522,84.21579808595482,44.88605419977198
1523,85.35549910258808,44.507430720238425
1524,85.3461956085184,45.10644353290238
